time,stance,t_swing,tau,contact_l,contact_r,has_lifted,step_x,step_y,des_x,des_y,des_z,vx_des,vy_des,vz_des,act_x,act_y,act_z,switched
10.152000,0,0.182000,0.910000,1,0,1,-0.022024,-0.003626,-0.441975,-0.019706,0.010393,0.142212,0.006604,-0.754213,-0.441164,-0.016104,0.006570,0
10.154000,0,0.184000,0.920000,1,0,1,-0.022024,-0.003626,-0.441708,-0.019692,0.008878,0.125348,0.008176,-0.760723,-0.438968,-0.015496,0.003386,0
10.156000,0,0.186000,0.930000,1,0,1,-0.022024,-0.003626,-0.441477,-0.019673,0.007350,0.105937,0.009805,-0.766483,-0.437840,-0.015214,0.001746,0
10.158000,0,0.188000,0.940000,1,0,1,-0.022024,-0.003626,-0.441284,-0.019653,0.005812,0.087470,0.010343,-0.771487,-0.437840,-0.015214,0.001746,0
10.158000,1,0.000000,0.000000,1,1,0,-0.022024,-0.003626,-0.418753,-0.015863,-0.003557,-0.011894,-0.000810,0.785398,-0.418741,-0.015862,-0.004001,1
10.162000,1,0.002000,0.010000,1,1,0,-0.017641,-0.003569,-0.418787,-0.015865,-0.001986,-0.022220,-0.001586,0.785011,-0.418741,-0.015862,-0.004001,0
10.164000,1,0.004000,0.020000,1,1,0,-0.017641,-0.003569,-0.418841,-0.015869,-0.000417,-0.031842,-0.002115,0.783848,-0.418789,-0.015418,-0.003998,0
10.166000,1,0.006000,0.030000,1,1,0,-0.017641,-0.003569,-0.418914,-0.015874,0.001149,-0.041041,-0.002491,0.781913,-0.419055,-0.015263,-0.003557,0
10.168000,1,0.008000,0.040000,1,1,0,-0.017641,-0.003569,-0.419005,-0.015879,0.002710,-0.050042,-0.002859,0.779205,-0.419055,-0.015263,-0.003557,0
10.172000,1,0.010000,0.050000,1,1,0,-0.017641,-0.003569,-0.419114,-0.015885,0.004265,-0.058835,-0.003182,0.775729,-0.419257,-0.015452,-0.002750,0
10.172000,1,0.012000,0.060000,1,1,0,-0.017641,-0.003569,-0.419240,-0.015892,0.005812,-0.067408,-0.003491,0.771487,-0.419343,-0.015888,-0.001701,0
10.174000,1,0.014000,0.070000,1,1,0,-0.017641,-0.003569,-0.419383,-0.015899,0.007350,-0.075734,-0.003807,0.766483,-0.419316,-0.016518,-0.000521,0
10.176000,1,0.016000,0.080000,1,1,0,-0.017641,-0.003569,-0.419543,-0.015907,0.008878,-0.083832,-0.004137,0.760723,-0.419327,-0.017316,0.000808,0
10.178000,1,0.018000,0.090000,0,1,1,-0.017641,-0.003569,-0.419718,-0.015915,0.010393,-0.091652,-0.004491,0.754213,-0.419197,-0.018198,0.002159,0
10.180000,1,0.020000,0.100000,0,1,1,-0.017641,-0.003569,-0.419909,-0.015925,0.011894,-0.098679,-0.004991,0.746958,-0.417753,-0.020254,0.004939,0
10.182000,1,0.022000,0.110000,0,1,1,-0.017641,-0.003569,-0.420113,-0.015935,0.013380,-0.105482,-0.005489,0.738966,-0.417707,-0.021078,0.006321,0
10.184000,1,0.024000,0.120000,0,1,1,-0.017641,-0.003569,-0.420331,-0.015947,0.014850,-0.112106,-0.005974,0.730245,-0.417707,-0.021078,0.006321,0
10.186000,1,0.026000,0.130000,0,1,1,-0.004158,-0.007856,-0.420556,-0.015961,0.016301,-0.113186,-0.008153,0.720803,-0.417657,-0.022520,0.009214,0
10.188000,1,0.028000,0.140000,0,1,1,-0.004158,-0.007856,-0.420783,-0.015980,0.017732,-0.114211,-0.010278,0.710650,-0.417657,-0.022520,0.009214,0
10.190000,1,0.030000,0.150000,0,1,1,-0.004158,-0.007856,-0.421013,-0.016002,0.019143,-0.115103,-0.012385,0.699795,-0.417735,-0.023628,0.012233,0
10.192000,1,0.032000,0.160000,0,1,1,-0.004158,-0.007856,-0.421244,-0.016029,0.020531,-0.115942,-0.014439,0.688250,-0.417735,-0.023628,0.012233,0
10.194000,1,0.034000,0.170000,0,1,1,-0.004158,-0.007856,-0.421476,-0.016060,0.021895,-0.116689,-0.016459,0.676025,-0.417836,-0.024063,0.013769,0
10.196000,1,0.036000,0.180000,0,1,1,-0.004158,-0.007856,-0.421710,-0.016095,0.023235,-0.117306,-0.018466,0.663134,-0.418204,-0.024714,0.016792,0
10.198000,1,0.038000,0.190000,0,1,1,-0.004158,-0.007856,-0.421945,-0.016134,0.024547,-0.117873,-0.020418,0.649588,-0.418204,-0.024714,0.016792,0
10.200000,1,0.040000,0.200000,0,1,1,-0.004158,-0.007856,-0.422182,-0.016177,0.025833,-0.118349,-0.022337,0.635400,-0.418475,-0.024931,0.018273,0
10.202000,1,0.042000,0.210000,0,1,1,-0.004158,-0.007856,-0.422419,-0.016223,0.027089,-0.118736,-0.024223,0.620586,-0.418808,-0.025080,0.019729,0
10.204000,1,0.044000,0.220000,0,1,1,-0.004158,-0.007856,-0.422657,-0.016273,0.028314,-0.119033,-0.026075,0.605160,-0.419203,-0.025162,0.021158,0
10.206000,1,0.046000,0.230000,0,1,1,-0.004158,-0.007856,-0.422895,-0.016327,0.029509,-0.119201,-0.027915,0.589136,-0.420176,-0.025136,0.023931,0
10.208000,1,0.048000,0.240000,0,1,1,-0.004158,-0.007856,-0.423133,-0.016385,0.030671,-0.119227,-0.029865,0.572531,-0.420639,-0.025296,0.025298,0
10.210000,1,0.050000,0.250000,0,1,1,-0.004158,-0.007856,-0.423372,-0.016447,0.031799,-0.119210,-0.031753,0.555360,-0.420639,-0.025296,0.025298,0
10.212000,1,0.052000,0.260000,0,1,1,-0.011828,-0.007074,-0.423614,-0.016512,0.032892,-0.123314,-0.033023,0.537642,-0.421390,-0.024882,0.026578,0
10.212000,1,0.054000,0.270000,0,1,1,-0.011828,-0.007074,-0.423865,-0.016579,0.033949,-0.127220,-0.034266,0.519393,-0.422083,-0.024687,0.027839,0
10.216000,1,0.056000,0.280000,0,1,1,-0.011828,-0.007074,-0.424123,-0.016649,0.034969,-0.130929,-0.035482,0.500632,-0.422828,-0.024449,0.029062,0
10.218000,1,0.058000,0.290000,0,1,1,-0.011828,-0.007074,-0.424388,-0.016721,0.035951,-0.134406,-0.036685,0.481376,-0.424476,-0.023863,0.031384,0
10.220000,1,0.060000,0.300000,0,1,1,-0.011828,-0.007074,-0.424660,-0.016795,0.036894,-0.137730,-0.037839,0.461645,-0.424476,-0.023863,0.031384,0
10.222000,1,0.062000,0.310000,0,1,1,-0.011828,-0.007074,-0.424939,-0.016872,0.037797,-0.140864,-0.038962,0.441459,-0.425380,-0.023526,0.032486,0
10.224000,1,0.064000,0.320000,0,1,1,-0.011828,-0.007074,-0.425223,-0.016951,0.038660,-0.143422,-0.040252,0.420837,-0.425755,-0.023463,0.033613,0
10.226000,1,0.066000,0.330000,0,1,1,-0.011828,-0.007074,-0.425513,-0.017033,0.039480,-0.146175,-0.041302,0.399800,-0.428328,-0.022431,0.035524,0
10.228000,1,0.068000,0.340000,0,1,1,-0.011828,-0.007074,-0.425808,-0.017117,0.040259,-0.148779,-0.042301,0.378368,-0.428328,-0.022431,0.035524,0
10.230000,1,0.070000,0.350000,0,1,1,-0.011828,-0.007074,-0.426107,-0.017202,0.040994,-0.150678,-0.043454,0.356563,-0.428674,-0.022302,0.036522,0
10.230000,1,0.072000,0.360000,0,1,1,-0.011828,-0.007074,-0.426411,-0.017290,0.041685,-0.152386,-0.044545,0.334406,-0.429705,-0.021908,0.037392,0
10.234000,1,0.074000,0.370000,0,1,1,-0.011828,-0.007074,-0.426717,-0.017380,0.042331,-0.154514,-0.045394,0.311919,-0.432627,-0.020940,0.038908,0
10.236000,1,0.076000,0.380000,0,1,1,-0.019015,-0.005467,-0.427034,-0.017471,0.042932,-0.162013,-0.044959,0.289124,-0.432627,-0.020940,0.038908,0
10.238000,1,0.078000,0.390000,0,1,1,-0.019015,-0.005467,-0.427365,-0.017560,0.043487,-0.169167,-0.044515,0.266044,-0.433731,-0.020593,0.039630,0
10.238000,1,0.080000,0.400000,0,1,1,-0.019015,-0.005467,-0.427710,-0.017649,0.043996,-0.175980,-0.044059,0.242701,-0.434835,-0.020264,0.040301,0
10.242000,1,0.082000,0.410000,0,1,1,-0.019015,-0.005467,-0.428069,-0.017736,0.044458,-0.182452,-0.043583,0.219119,-0.437066,-0.019655,0.041501,0
10.244000,1,0.084000,0.420000,0,1,1,-0.019015,-0.005467,-0.428440,-0.017823,0.044872,-0.188597,-0.043098,0.195321,-0.437066,-0.019655,0.041501,0
10.246000,1,0.086000,0.430000,0,1,1,-0.019015,-0.005467,-0.428823,-0.017909,0.045239,-0.194415,-0.042594,0.171329,-0.438188,-0.019381,0.042036,0
10.248000,1,0.088000,0.440000,0,1,1,-0.019015,-0.005467,-0.429217,-0.017993,0.045558,-0.199044,-0.042086,0.147169,-0.438453,-0.019157,0.042581,0
10.248000,1,0.090000,0.450000,0,1,1,-0.019015,-0.005467,-0.429620,-0.018077,0.045828,-0.204290,-0.041537,0.122863,-0.440399,-0.018926,0.042962,0
10.252000,1,0.092000,0.460000,0,1,1,-0.019015,-0.005467,-0.430034,-0.018159,0.046049,-0.209248,-0.040943,0.098436,-0.442533,-0.018601,0.043696,0
10.254000,1,0.094000,0.470000,0,1,1,-0.019015,-0.005467,-0.430457,-0.018241,0.046221,-0.213904,-0.040322,0.073912,-0.443561,-0.018489,0.043982,0
10.256000,1,0.096000,0.480000,0,1,1,-0.019015,-0.005467,-0.430888,-0.018321,0.046345,-0.217346,-0.039500,0.049316,-0.443781,-0.018276,0.044246,0
10.258000,1,0.098000,0.490000,0,1,1,-0.019015,-0.005467,-0.431326,-0.018399,0.046419,-0.220491,-0.038681,0.024670,-0.443781,-0.018276,0.044246,0
10.260000,1,0.100000,0.500000,0,1,1,-0.020695,-0.005129,-0.431772,-0.018475,0.046443,-0.225494,-0.037334,-0.000000,-0.445725,-0.018181,0.044575,0
10.262000,1,0.102000,0.510000,0,1,1,-0.020695,-0.005129,-0.432228,-0.018548,0.046419,-0.230210,-0.035940,-0.024670,-0.446629,-0.018186,0.044666,0
10.264000,1,0.104000,0.520000,0,1,1,-0.020695,-0.005129,-0.432693,-0.018618,0.046345,-0.234644,-0.034503,-0.049316,-0.447478,-0.018226,0.044707,0
10.266000,1,0.106000,0.530000,0,1,1,-0.020695,-0.005129,-0.433166,-0.018686,0.046221,-0.238686,-0.033096,-0.073912,-0.447478,-0.018226,0.044707,0
10.268000,1,0.108000,0.540000,0,1,1,-0.020695,-0.005129,-0.433648,-0.018751,0.046049,-0.242619,-0.031570,-0.098436,-0.449041,-0.018396,0.044657,0
10.270000,1,0.110000,0.550000,0,1,1,-0.020695,-0.005129,-0.434137,-0.018812,0.045828,-0.246302,-0.030002,-0.122863,-0.449747,-0.018525,0.044560,0
10.272000,1,0.112000,0.560000,0,1,1,-0.020695,-0.005129,-0.434632,-0.018871,0.045558,-0.249573,-0.028473,-0.147169,-0.449747,-0.018525,0.044560,0
10.272000,1,0.114000,0.570000,0,1,1,-0.020695,-0.005129,-0.435135,-0.018926,0.045239,-0.252613,-0.026907,-0.171329,-0.450401,-0.018682,0.044416,0
10.276000,1,0.116000,0.580000,0,1,1,-0.020695,-0.005129,-0.435643,-0.018978,0.044872,-0.255639,-0.025243,-0.195321,-0.451555,-0.019081,0.043983,0
10.278000,1,0.118000,0.590000,0,1,1,-0.020695,-0.005129,-0.436157,-0.019027,0.044458,-0.258224,-0.023628,-0.219119,-0.451555,-0.019081,0.043983,0
10.280000,1,0.120000,0.600000,0,1,1,-0.020695,-0.005129,-0.436676,-0.019073,0.043996,-0.260587,-0.021988,-0.242701,-0.452046,-0.019311,0.043682,0
10.282000,1,0.122000,0.610000,0,1,1,-0.020695,-0.005129,-0.437200,-0.019115,0.043487,-0.263008,-0.020277,-0.266044,-0.452872,-0.019830,0.042950,0
10.284000,1,0.124000,0.620000,0,1,1,-0.020695,-0.005129,-0.437728,-0.019154,0.042932,-0.265208,-0.018565,-0.289124,-0.453192,-0.020107,0.042507,0
10.286000,1,0.126000,0.630000,0,1,1,-0.019137,-0.005879,-0.438257,-0.019191,0.042331,-0.263885,-0.018470,-0.311919,-0.453464,-0.020400,0.042023,0
10.288000,1,0.128000,0.640000,0,1,1,-0.019137,-0.005879,-0.438783,-0.019228,0.041685,-0.262237,-0.018353,-0.334406,-0.453464,-0.020400,0.042023,0
10.288000,1,0.130000,0.650000,0,1,1,-0.019137,-0.005879,-0.439306,-0.019264,0.040994,-0.260595,-0.018175,-0.356563,-0.453683,-0.020704,0.041498,0
10.292000,1,0.132000,0.660000,0,1,1,-0.019137,-0.005879,-0.439826,-0.019300,0.040259,-0.259267,-0.017934,-0.378368,-0.453943,-0.021335,0.040305,0
10.294000,1,0.134000,0.670000,0,1,1,-0.019137,-0.005879,-0.440343,-0.019336,0.039480,-0.257873,-0.017673,-0.399800,-0.453981,-0.021660,0.039618,0
10.296000,1,0.136000,0.680000,0,1,1,-0.019137,-0.005879,-0.440857,-0.019371,0.038660,-0.256075,-0.017395,-0.420837,-0.453981,-0.021660,0.039618,0
10.296000,1,0.138000,0.690000,0,1,1,-0.019137,-0.005879,-0.441367,-0.019407,0.037797,-0.254081,-0.018564,-0.441459,-0.453918,-0.022424,0.039062,0
10.300000,1,0.140000,0.700000,0,1,1,-0.019137,-0.005879,-0.441874,-0.019445,0.036894,-0.252186,-0.019608,-0.461645,-0.453644,-0.023016,0.037522,0
10.302000,1,0.142000,0.710000,0,1,1,-0.019137,-0.005879,-0.442377,-0.019484,0.035951,-0.250743,-0.018999,-0.481376,-0.453598,-0.022873,0.036492,0
10.304000,1,0.144000,0.720000,0,1,1,-0.019137,-0.005879,-0.442876,-0.019521,0.034969,-0.248782,-0.018385,-0.500632,-0.453598,-0.022873,0.036492,0
10.304000,1,0.146000,0.730000,0,1,1,-0.019137,-0.005879,-0.443372,-0.019557,0.033949,-0.246763,-0.017857,-0.519393,-0.453376,-0.023150,0.035614,0
10.308000,1,0.148000,0.740000,0,1,1,-0.019137,-0.005879,-0.443864,-0.019593,0.032892,-0.245177,-0.017555,-0.537642,-0.452808,-0.023656,0.033765,0
10.310000,1,0.150000,0.750000,0,1,1,-0.014720,-0.005967,-0.444332,-0.019628,0.031799,-0.223055,-0.017788,-0.555360,-0.452454,-0.023883,0.032778,0
10.312000,1,0.152000,0.760000,0,1,1,-0.014720,-0.005967,-0.444757,-0.019664,0.030671,-0.201959,-0.017943,-0.572531,-0.452454,-0.023883,0.032778,0
10.312000,1,0.154000,0.770000,0,1,1,-0.014720,-0.005967,-0.445141,-0.019700,0.029509,-0.182397,-0.018241,-0.589136,-0.452064,-0.024090,0.031759,0
10.314000,1,0.156000,0.780000,0,1,1,-0.014720,-0.005967,-0.445488,-0.019737,0.028314,-0.164351,-0.018702,-0.605160,-0.451643,-0.024271,0.030710,0
10.318000,1,0.158000,0.790000,0,1,1,-0.014720,-0.005967,-0.445800,-0.019776,0.027089,-0.147659,-0.019784,-0.620586,-0.450524,-0.024565,0.028407,0
10.320000,1,0.160000,0.800000,0,1,1,-0.014720,-0.005967,-0.446079,-0.019816,0.025833,-0.131854,-0.020668,-0.635400,-0.450524,-0.024565,0.028407,0
10.322000,1,0.162000,0.810000,0,1,1,-0.014720,-0.005967,-0.446328,-0.019859,0.024547,-0.117086,-0.021845,-0.649588,-0.449863,-0.024664,0.027166,0
10.322000,1,0.164000,0.820000,0,1,1,-0.014720,-0.005967,-0.446548,-0.019904,0.023235,-0.103594,-0.023217,-0.663134,-0.449179,-0.024713,0.025905,0
10.326000,1,0.166000,0.830000,0,1,1,-0.014720,-0.005967,-0.446744,-0.019952,0.021895,-0.092463,-0.025143,-0.676025,-0.447740,-0.024682,0.023421,0
10.328000,1,0.168000,0.840000,0,1,1,-0.014720,-0.005967,-0.446919,-0.020004,0.020531,-0.081961,-0.026658,-0.688250,-0.447740,-0.024682,0.023421,0
10.330000,1,0.170000,0.850000,0,1,1,-0.014720,-0.005967,-0.447073,-0.020059,0.019143,-0.072861,-0.028303,-0.699795,-0.446950,-0.024608,0.022176,0
10.330000,1,0.172000,0.860000,0,1,1,-0.014720,-0.005967,-0.447211,-0.020118,0.017732,-0.065057,-0.030180,-0.710650,-0.446132,-0.024510,0.020923,0
10.334000,1,0.174000,0.870000,0,1,1,-0.014720,-0.005967,-0.447335,-0.020181,0.016301,-0.059127,-0.033224,-0.720803,-0.444444,-0.024235,0.018371,0
10.336000,1,0.176000,0.880000,0,1,1,-0.012552,-0.005244,-0.447406,-0.020237,0.014850,-0.012463,-0.022663,-0.730245,-0.443576,-0.024060,0.017050,0
10.338000,1,0.178000,0.890000,0,1,1,-0.012552,-0.005244,-0.447390,-0.020273,0.013380,0.026612,-0.013519,-0.738966,-0.443576,-0.024060,0.017050,0
10.338000,1,0.180000,0.900000,0,1,1,-0.012552,-0.005244,-0.447294,-0.020292,0.011894,0.068463,-0.006099,-0.746958,-0.442317,-0.023819,0.015945,0
10.342000,1,0.182000,0.910000,0,1,1,-0.012552,-0.005244,-0.447142,-0.020304,0.010393,0.082278,-0.005416,-0.754213,-0.440870,-0.023358,0.012956,0
10.344000,1,0.184000,0.920000,0,1,1,-0.012552,-0.005244,-0.446970,-0.020316,0.008878,0.088769,-0.006313,-0.760723,-0.439824,-0.023018,0.011496,0
