time,solve_ok,fail_count,Fc_x,Fc_y,Fc_z,swing_err
1.448000,1,0,-2.708731,15.855059,14.603926,0.022164
1.450000,1,0,-2.389543,17.010735,13.518488,0.023512
1.452000,1,0,-1.998347,18.059000,12.394906,0.024854
1.454000,1,0,-1.789103,19.162158,11.181805,0.026182
1.456000,1,0,-1.090507,20.631001,7.754285,0.029164
1.458000,1,0,-1.267282,21.448514,8.099738,0.029264
1.460000,1,0,-0.980297,22.127983,7.776785,0.029937
1.462000,1,0,-0.857693,23.063447,6.765833,0.031022
1.464000,1,0,-0.712955,23.933824,5.706154,0.032106
1.466000,1,0,-0.637989,25.986347,1.386835,0.035608
1.468000,1,0,-0.565014,26.867681,0.213324,0.036731
1.470000,1,0,-1.186844,26.805683,2.194464,0.035261
1.472000,1,0,-1.144206,27.492250,1.327265,0.036095
1.474000,1,0,-1.194103,28.446013,-0.554579,0.037560
1.476000,1,0,-0.225077,22.601409,8.157527,0.046290
1.478000,1,0,-0.690537,29.607414,-2.538844,0.039443
1.480000,1,0,-0.867639,29.724579,-3.146807,0.039725
1.482000,1,0,-0.760398,29.954045,-3.440625,0.040057
1.484000,1,0,-0.761588,30.661420,-5.043655,0.041270
1.486000,1,0,-0.738914,30.871448,-5.449554,0.041617
1.488000,1,0,-0.930608,31.317118,-6.473515,0.042315
1.490000,1,0,-1.757351,33.070726,-11.449943,0.045671
1.492000,1,0,-2.810718,32.254371,-9.454345,0.043564
1.494000,1,0,-2.773859,32.227015,-9.408418,0.043551
1.496000,1,0,-2.629867,32.667436,-10.680781,0.044513
1.498000,1,0,-1.280933,29.421257,-9.601640,0.054395
1.500000,1,0,-2.494639,33.033057,-12.400122,0.045702
1.502000,1,0,-2.797366,32.571787,-12.061009,0.045148
1.504000,1,0,-3.310981,32.608814,-12.924220,0.045388
1.506000,1,0,-4.120237,30.996607,-8.834857,0.041841
1.508000,1,0,-2.545815,28.060862,-8.751180,0.051208
1.510000,1,0,-2.651923,34.054061,-18.839368,0.049857
1.512000,1,0,-3.684978,32.187901,-15.632580,0.046555
1.514000,1,0,-4.133494,32.272347,-16.168590,0.046707
1.516000,1,0,-7.444059,31.587900,-17.311397,0.045528
1.518000,1,0,-7.653031,31.271975,-17.752145,0.045528
1.520000,1,0,-7.391212,31.162148,-17.699500,0.045579
1.522000,1,0,-6.730869,32.433551,-22.446832,0.049321
1.524000,1,0,-6.528785,30.894497,-18.278433,0.046102
1.526000,1,0,-6.186531,30.639620,-18.439539,0.046207
1.528000,1,0,-6.180376,30.827665,-18.989869,0.046623
1.530000,1,0,-6.271999,30.643626,-19.307130,0.046671
1.532000,1,0,-6.444837,29.920946,-19.270718,0.046205
1.534000,1,0,-6.583391,29.652570,-19.536443,0.046164
1.536000,1,0,-6.693251,29.509747,-19.833393,0.046214
1.538000,1,0,-6.788993,29.211296,-20.014469,0.046127
1.540000,1,0,-15.643032,26.326593,-20.049551,0.040883
1.542000,1,0,-15.115917,27.275153,-20.920645,0.042089
1.544000,1,0,-12.382915,26.593623,-19.356538,0.042612
1.546000,1,0,-9.307430,26.342412,-22.114000,0.044882
1.548000,1,0,-5.090462,25.086267,-16.298729,0.042532
1.550000,1,0,-3.360251,24.791530,-15.152984,0.042466
1.552000,1,0,-108.269350,-7.056351,203.212438,0.150871
1.554000,1,0,-113.464399,-10.608100,211.547747,0.157157
1.556000,1,0,-91.624864,-11.309972,175.977533,0.127738
1.558000,1,0,-66.745991,-10.351864,135.721841,0.094405
1.560000,1,0,-46.680268,-8.516426,106.318801,0.069559
1.562000,1,0,-38.285566,-5.857626,92.886652,0.057771
1.564000,1,0,-35.964534,-3.279536,89.801270,0.054390
1.566000,1,0,-33.340880,-0.704258,90.053982,0.053821
1.568000,1,0,-31.486866,3.937785,88.504435,0.051161
1.570000,1,0,-34.413150,5.472451,90.567888,0.052511
1.572000,1,0,-36.278507,5.496817,93.396810,0.054794
1.574000,1,0,-38.500352,5.950765,94.074811,0.055307
1.576000,1,0,-37.051457,6.189819,87.474265,0.050083
1.578000,1,0,-37.007359,6.295671,84.833199,0.048040
1.580000,1,0,-38.578680,6.356389,86.922822,0.049723
1.582000,1,0,-33.346037,5.200254,77.015100,0.042068
1.584000,1,0,-30.364257,4.526649,73.727487,0.039163
1.586000,1,0,-28.436773,3.922888,70.612401,0.036812
1.588000,1,0,-29.454140,4.009412,71.886213,0.037828
1.590000,1,0,-26.583587,2.455917,66.227514,0.033969
1.592000,1,0,-25.505861,2.012235,64.547451,0.032745
1.594000,1,0,-26.296032,2.101735,65.256368,0.033317
1.596000,1,0,-21.864040,0.904948,60.677977,0.029782
1.598000,1,0,-19.760748,0.337457,58.511198,0.028113
1.600000,1,0,-17.216847,-0.248691,55.869584,0.026060
1.602000,1,0,-15.450076,-0.786149,54.369796,0.024918
1.604000,1,0,-13.218783,-1.401421,53.329857,0.023934
1.606000,1,0,-11.069857,-1.894757,51.209611,0.022480
1.608000,1,0,-11.330637,-1.725676,50.779508,0.022119
1.610000,1,0,-9.854879,-2.711168,50.453938,0.021841
1.612000,1,0,-8.771461,-3.194037,49.509205,0.021177
1.614000,1,0,-7.012933,-3.670088,47.581645,0.019900
1.616000,1,0,-8.898219,-3.827251,47.565174,0.019985
1.618000,1,0,-4.199968,-4.616154,44.805133,0.017885
1.620000,1,0,-3.115480,-5.020513,43.227145,0.016731
1.622000,1,0,-0.094786,-4.962881,41.432736,0.015166
1.624000,1,0,-0.118534,-5.219849,40.998162,0.014901
1.626000,1,0,2.574284,-5.139708,38.914533,0.013407
1.628000,1,0,4.118990,-5.047909,37.882163,0.012494
1.630000,1,0,4.911306,-4.846656,35.524010,0.010776
1.632000,1,0,4.418328,-5.337893,37.094869,0.012114
1.634000,1,0,4.805970,-5.436612,36.814474,0.011951
1.636000,1,0,6.395232,-5.131748,35.636009,0.010926
1.638000,1,0,7.716285,-4.882961,34.281167,0.009924
1.640000,1,0,5.073561,-5.078136,35.000176,0.010446
1.642000,1,0,6.337057,-4.663891,33.156236,0.009114
1.644000,1,0,6.979393,-4.548657,31.879241,0.008182
1.646000,1,0,8.070680,-4.241577,28.913684,0.005977
1.648000,1,0,8.809095,-3.911415,29.357888,0.006381
1.650000,1,0,9.592322,-3.581993,28.092849,0.005504
1.652000,1,0,10.928643,-3.268979,24.590098,0.003798
1.654000,1,0,8.840734,-3.093339,28.105170,0.005360
1.656000,1,0,9.445220,-2.228061,27.143167,0.004721
1.658000,1,0,9.273800,-1.892206,26.740009,0.004432
1.660000,1,0,10.984350,-1.381098,22.794063,0.003535
1.662000,1,0,8.265430,-0.996474,26.374314,0.004025
1.664000,1,0,7.676460,-0.665701,26.063762,0.003773
1.666000,1,0,2.829782,-0.716020,28.380128,0.004671
1.668000,1,0,1.893677,-0.495782,28.143668,0.004419
1.670000,1,0,2.491587,-0.171878,26.430280,0.003364
1.672000,1,0,3.178714,0.077912,24.700740,0.002676
1.674000,1,0,3.587502,0.204813,23.252759,0.002608
1.676000,1,0,4.137959,0.335416,21.645721,0.003136
1.678000,1,0,3.525949,0.588445,21.558838,0.003252
1.680000,1,0,2.212369,0.707881,22.146406,0.003002
1.682000,1,0,1.063274,0.874065,22.579920,0.002889
1.684000,1,0,0.018792,0.913274,22.734825,0.002856
1.686000,1,0,-0.880310,0.866510,21.920975,0.003227
1.688000,1,0,-1.681156,0.623730,21.604558,0.003349
1.690000,1,0,-6.130095,1.693400,23.210144,0.003412
1.692000,1,0,-6.854026,1.598666,22.816080,0.003625
1.694000,1,0,-6.257824,1.203334,21.229392,0.004240
1.696000,1,0,-5.531926,0.744347,19.583977,0.005095
1.698000,1,0,-2.880492,1.144474,14.320427,0.008982
1.700000,1,0,-5.094684,0.285349,18.404852,0.005782
1.702000,1,0,-5.069930,0.085974,18.478640,0.005705
1.704000,1,0,-4.818767,-0.389386,17.608492,0.006218
1.706000,1,0,-4.904632,-1.974924,16.392502,0.006757
1.708000,1,0,-4.723965,-2.676592,15.376042,0.007263
1.710000,1,0,-5.866478,-4.122359,16.002653,0.006655
1.712000,1,0,-5.416509,-3.124096,15.729143,0.006957
1.714000,1,0,-5.369770,-4.845198,15.683868,0.006775
1.716000,1,0,-11.808272,0.667287,17.044894,0.007845
1.718000,1,0,-11.429447,2.669452,16.814054,0.008770
1.720000,1,0,-7.782666,0.291712,12.068671,0.011185
1.722000,1,0,-4.719485,-2.181634,8.275701,0.013218
1.724000,1,0,-2.074143,-6.623898,6.524229,0.013225
1.726000,1,0,-0.494341,-8.262797,5.282029,0.013733
1.728000,1,0,1.732454,-9.184308,4.168751,0.014342
1.730000,1,0,4.100827,-9.970185,3.123224,0.014953
1.732000,1,0,7.649551,-11.179928,0.941331,0.016366
