time,roll_e,pitch_e,yaw_e
7.218000,-0.001489,-0.004164,0.505530
7.222000,-0.001399,-0.004142,0.506388
7.222000,-0.001310,-0.004115,0.507214
7.224000,-0.001223,-0.004084,0.508009
7.228000,-0.001137,-0.004050,0.508773
7.228000,-0.001054,-0.004011,0.509507
7.230000,-0.000973,-0.003969,0.510211
7.232000,-0.000894,-0.003924,0.510887
7.234000,-0.000817,-0.003876,0.511535
7.238000,-0.000742,-0.003825,0.512155
7.240000,-0.000669,-0.003772,0.512750
7.240000,-0.000598,-0.003717,0.513319
7.242000,-0.000530,-0.003659,0.513865
